cid,aid,Host Name,DetectId,Severity,Objective,Tactic,Technique,Process ID,File Name,Description,Company,Detect Date,Scenario,Status,AV Hits,Device Type,FalconHostLink,Parent Process ID,Command Line,MD5,SHA256,User Name,Disposition,Detect Details,fFirstSeen,fLastSeen																												
87a24226f33a42d1a19c24053061654c,65bb575f050a453b9262c25c2f3988ab,BENOHDC61S,60130484795,Critical,Gain Access,Credential Access,OS Credential Dumping,887117928099,powershell.exe,"A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. ",Company X,22/04/22 16:14,Credential Theft,false_positive,0,Domain Controller,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/65bb575f050a453b9262c25c2f3988ab/60130484795?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,886470742141,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",097ce5761c89434367598b34fe32893b,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,IST-MPACAUD,"Detection, standard detection.","Severity: Critical	Objective: Gain Access	Tactic: Credential Access	Technique: OS Credential Dumping	Disposition: Detection, standard detection.	Scenario: Credential Theft	Description: A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. 	AV Hits: 0	Host Name: BENOHDC61S	Device Type: Domain Controller	Process ID: 887117928099	File Name: powershell.exe	Command Line: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 	SHA256: ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/65bb575f050a453b9262c25c2f3988ab/60130484795?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650640477,1650647677
87a24226f33a42d1a19c24053061654c,647f2aacc0494e1fb27888e2fb7c6065,W-515928,476749578489,Medium,Follow Through,Execution,Command and Scripting Interpreter,1834863099683,cmd.exe,A process tree contains indications of a phishing attack. An email opened around the time of the activity is likely responsible. Investigate the process tree to find the originating file and look for similar files delivered to other hosts.,Company X,22/04/22 15:23,Malicious Document,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476749578489?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1834855451301,"""C:\Windows\System32\cmd.exe"" ",8a2122e8162dbef04694b9c3e0b6cdee,b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450,pint2130,"Prevention, process was blocked from execution.","Severity: Medium	Objective: Follow Through	Tactic: Execution	Technique: Command and Scripting Interpreter	Disposition: Prevention, process was blocked from execution.	Scenario: Malicious Document	Description: A process tree contains indications of a phishing attack. An email opened around the time of the activity is likely responsible. Investigate the process tree to find the originating file and look for similar files delivered to other hosts.	AV Hits: 0	Host Name: W-515928	Device Type: Workstation	Process ID: 1834863099683	File Name: cmd.exe	Command Line: ""C:\Windows\System32\cmd.exe"" 	SHA256: b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476749578489?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650637389,1650644589
87a24226f33a42d1a19c24053061654c,e7089b6aac694239b4fc64d014997dca,BENOHDC61I,55835064859,Critical,Gain Access,Credential Access,OS Credential Dumping,833927903259,powershell.exe,"A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. ",Company X,22/04/22 14:30,Credential Theft,false_positive,0,Domain Controller,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/e7089b6aac694239b4fc64d014997dca/55835064859?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,833880710695,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",097ce5761c89434367598b34fe32893b,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,ex_ADM-MPACAUD,"Detection, standard detection.","Severity: Critical	Objective: Gain Access	Tactic: Credential Access	Technique: OS Credential Dumping	Disposition: Detection, standard detection.	Scenario: Credential Theft	Description: A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. 	AV Hits: 0	Host Name: BENOHDC61I	Device Type: Domain Controller	Process ID: 833927903259	File Name: powershell.exe	Command Line: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 	SHA256: ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/e7089b6aac694239b4fc64d014997dca/55835064859?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650634230,1650641430
87a24226f33a42d1a19c24053061654c,847a9d36cd2e4da7a3cbabdc653d3ec2,BENOHDC61E,47245353637,Critical,Gain Access,Credential Access,OS Credential Dumping,699224728331,powershell.exe,"A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. ",Company X,22/04/22 13:32,Credential Theft,false_positive,0,Domain Controller,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/847a9d36cd2e4da7a3cbabdc653d3ec2/47245353637?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,699155070650,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",097ce5761c89434367598b34fe32893b,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,EUA-MPACAUD,"Detection, standard detection.","Severity: Critical	Objective: Gain Access	Tactic: Credential Access	Technique: OS Credential Dumping	Disposition: Detection, standard detection.	Scenario: Credential Theft	Description: A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. 	AV Hits: 0	Host Name: BENOHDC61E	Device Type: Domain Controller	Process ID: 699224728331	File Name: powershell.exe	Command Line: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 	SHA256: ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/847a9d36cd2e4da7a3cbabdc653d3ec2/47245353637?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650630745,1650637945
87a24226f33a42d1a19c24053061654c,647f2aacc0494e1fb27888e2fb7c6065,W-515928,476748155906,Medium,Follow Through,Execution,Command and Scripting Interpreter,1833009247024,cmd.exe,A suspicious script launched that might be related to malicious activity. A variety of malware families use this technique. Review the script.,Company X,22/04/22 13:12,Attacker Methodology,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476748155906?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1832993976140,"""C:\Windows\System32\cmd.exe"" ",8a2122e8162dbef04694b9c3e0b6cdee,b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450,pint2130,"Prevention, process was blocked from execution.","Severity: Medium	Objective: Follow Through	Tactic: Execution	Technique: Command and Scripting Interpreter	Disposition: Prevention, process was blocked from execution.	Scenario: Attacker Methodology	Description: A suspicious script launched that might be related to malicious activity. A variety of malware families use this technique. Review the script.	AV Hits: 0	Host Name: W-515928	Device Type: Workstation	Process ID: 1833009247024	File Name: cmd.exe	Command Line: ""C:\Windows\System32\cmd.exe"" 	SHA256: b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476748155906?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650629561,1650636761
87a24226f33a42d1a19c24053061654c,647f2aacc0494e1fb27888e2fb7c6065,W-515928,476746929769,Medium,Follow Through,Execution,Command and Scripting Interpreter,1832953987769,cmd.exe,A suspicious script launched that might be related to malicious activity. A variety of malware families use this technique. Review the script.,Company X,22/04/22 13:11,Attacker Methodology,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476746929769?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1832759726574,"""C:\Windows\System32\cmd.exe"" ",8a2122e8162dbef04694b9c3e0b6cdee,b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450,pint2130,"Prevention, process was blocked from execution.","Severity: Medium	Objective: Follow Through	Tactic: Execution	Technique: Command and Scripting Interpreter	Disposition: Prevention, process was blocked from execution.	Scenario: Attacker Methodology	Description: A suspicious script launched that might be related to malicious activity. A variety of malware families use this technique. Review the script.	AV Hits: 0	Host Name: W-515928	Device Type: Workstation	Process ID: 1832953987769	File Name: cmd.exe	Command Line: ""C:\Windows\System32\cmd.exe"" 	SHA256: b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476746929769?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650629488,1650636688
87a24226f33a42d1a19c24053061654c,82cef24763d0488ea97240137beed2d8,W-508491,141817623112,Low,Falcon Detection Method,Machine Learning,Adware/PUP,2732196353626,explorer.exe,A file written to the file-system surpassed a low-confidence adware detection threshold.,Company X,22/04/22 13:07,NGAV,ignored,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/82cef24763d0488ea97240137beed2d8/141817623112?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2813207017835,C:\WINDOWS\Explorer.EXE,368aad73c5bd09498ed2928125fbdca8,5066c538802862ae264cec36684a8f75ba444f5b79ad3bf133997c46cdbe4b7a,u508491,"Detection/Quarantine, standard detection and quarantine was attempted.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Detection/Quarantine, standard detection and quarantine was attempted.	Scenario: NGAV	Description: A file written to the file-system surpassed a low-confidence adware detection threshold.	AV Hits: 0	Host Name: W-508491	Device Type: Workstation	Process ID: 2732196353626	File Name: explorer.exe	Command Line: C:\WINDOWS\Explorer.EXE	SHA256: 5066c538802862ae264cec36684a8f75ba444f5b79ad3bf133997c46cdbe4b7a	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/82cef24763d0488ea97240137beed2d8/141817623112?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650629228,1650636428
87a24226f33a42d1a19c24053061654c,58cf039eaeb942ab9a988c5f87d16c8c,BENOHDC61R,60129618366,Critical,Gain Access,Credential Access,OS Credential Dumping,818162364225,powershell.exe,"A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. ",Company X,22/04/22 13:06,Credential Theft,false_positive,0,Domain Controller,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/58cf039eaeb942ab9a988c5f87d16c8c/60129618366?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,817974023212,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",097ce5761c89434367598b34fe32893b,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,ROOT-MPACAUD,"Detection, standard detection.","Severity: Critical	Objective: Gain Access	Tactic: Credential Access	Technique: OS Credential Dumping	Disposition: Detection, standard detection.	Scenario: Credential Theft	Description: A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. 	AV Hits: 0	Host Name: BENOHDC61R	Device Type: Domain Controller	Process ID: 818162364225	File Name: powershell.exe	Command Line: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 	SHA256: ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/58cf039eaeb942ab9a988c5f87d16c8c/60129618366?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650629207,1650636407
87a24226f33a42d1a19c24053061654c,82cef24763d0488ea97240137beed2d8,W-508491,141815784369,Low,Falcon Detection Method,Machine Learning,Adware/PUP,3081214992369,FormatFactory.exe,This file meets the Adware/PUP algorithm's low-confidence threshold.,Company X,22/04/22 13:04,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/82cef24763d0488ea97240137beed2d8/141815784369?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,3081212924195,"""D:\portable_FF_590\App\FormatFactory\FormatFactory.exe""",1e5342e9c18cf515d82c267a430852a5,8e5562004bb6fd93b5d7fdbbabf7e6beea0d489a10a40e83426ef0a9c6e6397f,u508491,"Prevention/Quarantine, process was blocked from execution and quarantine was attempted.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Prevention/Quarantine, process was blocked from execution and quarantine was attempted.	Scenario: NGAV	Description: This file meets the Adware/PUP algorithm's low-confidence threshold.	AV Hits: 0	Host Name: W-508491	Device Type: Workstation	Process ID: 3081214992369	File Name: FormatFactory.exe	Command Line: ""D:\portable_FF_590\App\FormatFactory\FormatFactory.exe""	SHA256: 8e5562004bb6fd93b5d7fdbbabf7e6beea0d489a10a40e83426ef0a9c6e6397f	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/82cef24763d0488ea97240137beed2d8/141815784369?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650629058,1650636258
87a24226f33a42d1a19c24053061654c,82cef24763d0488ea97240137beed2d8,W-508491,141815168033,Low,Falcon Detection Method,Machine Learning,Adware/PUP,3081143135056,FormatFactory.exe,This file meets the Adware/PUP algorithm's low-confidence threshold.,Company X,22/04/22 13:02,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/82cef24763d0488ea97240137beed2d8/141815168033?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,3081135964712,"""\\nohvfs01\MSAC-Testing\z_prog_portable\FormatFactory\App\FormatFactory\FormatFactory.exe""",1e5342e9c18cf515d82c267a430852a5,8e5562004bb6fd93b5d7fdbbabf7e6beea0d489a10a40e83426ef0a9c6e6397f,u508491,"Prevention, process was blocked from execution.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Prevention, process was blocked from execution.	Scenario: NGAV	Description: This file meets the Adware/PUP algorithm's low-confidence threshold.	AV Hits: 0	Host Name: W-508491	Device Type: Workstation	Process ID: 3081143135056	File Name: FormatFactory.exe	Command Line: ""\\nohvfs01\MSAC-Testing\z_prog_portable\FormatFactory\App\FormatFactory\FormatFactory.exe""	SHA256: 8e5562004bb6fd93b5d7fdbbabf7e6beea0d489a10a40e83426ef0a9c6e6397f	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/82cef24763d0488ea97240137beed2d8/141815168033?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650628972,1650636172
87a24226f33a42d1a19c24053061654c,647f2aacc0494e1fb27888e2fb7c6065,W-515928,476745838939,Medium,Follow Through,Execution,Command and Scripting Interpreter,1832772723062,cmd.exe,A suspicious script launched that might be related to malicious activity. A variety of malware families use this technique. Review the script.,Company X,22/04/22 13:01,Attacker Methodology,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476745838939?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1832759726574,"""C:\Windows\System32\cmd.exe"" ",8a2122e8162dbef04694b9c3e0b6cdee,b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450,pint2130,"Prevention, process was blocked from execution.","Severity: Medium	Objective: Follow Through	Tactic: Execution	Technique: Command and Scripting Interpreter	Disposition: Prevention, process was blocked from execution.	Scenario: Attacker Methodology	Description: A suspicious script launched that might be related to malicious activity. A variety of malware families use this technique. Review the script.	AV Hits: 0	Host Name: W-515928	Device Type: Workstation	Process ID: 1832772723062	File Name: cmd.exe	Command Line: ""C:\Windows\System32\cmd.exe"" 	SHA256: b99d61d874728edc0918ca0eb10eab93d381e7367e377406e65963366c874450	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/647f2aacc0494e1fb27888e2fb7c6065/476745838939?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650628880,1650636080
87a24226f33a42d1a19c24053061654c,88e5c47a2b934ed0bc2abace3089f5ea,D3214,335024368640,Critical,Keep Access,Persistence,Accessibility Features,1062540888747,utilman.exe,A process chain bypassed Windows logon security.,Company X,22/04/22 11:11,Privilege Escalation,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/88e5c47a2b934ed0bc2abace3089f5ea/335024368640?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1013622271646,utilman.exe /debug,ad7b9c14083b52bc532fba5948342b98,17f746d82695fa9b35493b41859d39d786d32b23a9d2e00f4011dec7a02402ae,D3214$,"Prevention, process was blocked from execution.","Severity: Critical	Objective: Keep Access	Tactic: Persistence	Technique: Accessibility Features	Disposition: Prevention, process was blocked from execution.	Scenario: Privilege Escalation	Description: A process chain bypassed Windows logon security.	AV Hits: 0	Host Name: D3214	Device Type: Workstation	Process ID: 1062540888747	File Name: utilman.exe	Command Line: utilman.exe /debug	SHA256: 17f746d82695fa9b35493b41859d39d786d32b23a9d2e00f4011dec7a02402ae	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/88e5c47a2b934ed0bc2abace3089f5ea/335024368640?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650622292,1650629492
87a24226f33a42d1a19c24053061654c,24ede8a94631435994ab30578f35ad52,W-513371,85900134975,Medium,Falcon Detection Method,Machine Learning,Sensor-based ML,1061017662512,explorer.exe,A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.,Company X,22/04/22 10:45,NGAV,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24ede8a94631435994ab30578f35ad52/85900134975?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1061017106222,C:\WINDOWS\Explorer.EXE,744f2d2e4af2c1c64643fdbc60a21b27,a234be0cefceb307a259e1171e22ad07890705d4bcbe022fe3ce0293613128e4,admw-pull4296,"Detection, standard detection.","Severity: Medium	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Sensor-based ML	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.	AV Hits: 0	Host Name: W-513371	Device Type: Workstation	Process ID: 1061017662512	File Name: explorer.exe	Command Line: C:\WINDOWS\Explorer.EXE	SHA256: a234be0cefceb307a259e1171e22ad07890705d4bcbe022fe3ce0293613128e4	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24ede8a94631435994ab30578f35ad52/85900134975?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650620750,1650627950
87a24226f33a42d1a19c24053061654c,ae600e0ff4374a24bb8b636b85de65df,W-500001,227633460159,Critical,Gain Access,Credential Access,OS Credential Dumping,1204801601929,PurpleKnight.exe,"A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. ",Company X,22/04/22 10:16,Credential Theft,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ae600e0ff4374a24bb8b636b85de65df/227633460159?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1198663877762,"""C:\Tools\PurpleKnight\PurpleKnight.exe"" ",5824f02c3b3a6cd1b16fbabf5feaca7f,cb347fa1ed2133e63d025add1cd9c1e5805fae2dfa7bbe07cbebf0cb24191d1d,MPACAUD,"Detection, standard detection.","Severity: Critical	Objective: Gain Access	Tactic: Credential Access	Technique: OS Credential Dumping	Disposition: Detection, standard detection.	Scenario: Credential Theft	Description: A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. 	AV Hits: 0	Host Name: W-500001	Device Type: Workstation	Process ID: 1204801601929	File Name: PurpleKnight.exe	Command Line: ""C:\Tools\PurpleKnight\PurpleKnight.exe"" 	SHA256: cb347fa1ed2133e63d025add1cd9c1e5805fae2dfa7bbe07cbebf0cb24191d1d	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ae600e0ff4374a24bb8b636b85de65df/227633460159?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650618995,1650626195
87a24226f33a42d1a19c24053061654c,24ede8a94631435994ab30578f35ad52,W-513371,85900134975,Low,Falcon Detection Method,Malware,PUP,1061017662512,explorer.exe,A file classified as Adware/PUP based on its SHA256 hash was written to the file-system. The file was quarantined.,Company X,22/04/22 10:09,NGAV,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24ede8a94631435994ab30578f35ad52/85900134975?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1061017106222,C:\WINDOWS\Explorer.EXE,744f2d2e4af2c1c64643fdbc60a21b27,a234be0cefceb307a259e1171e22ad07890705d4bcbe022fe3ce0293613128e4,admw-pull4296,"Detection, standard detection.","Severity: Low	Objective: Falcon Detection Method	Tactic: Malware	Technique: PUP	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file classified as Adware/PUP based on its SHA256 hash was written to the file-system. The file was quarantined.	AV Hits: 0	Host Name: W-513371	Device Type: Workstation	Process ID: 1061017662512	File Name: explorer.exe	Command Line: C:\WINDOWS\Explorer.EXE	SHA256: a234be0cefceb307a259e1171e22ad07890705d4bcbe022fe3ce0293613128e4	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/24ede8a94631435994ab30578f35ad52/85900134975?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650618579,1650625779
87a24226f33a42d1a19c24053061654c,0b15a7f0531243a8bcfc37775fe12ebd,W-532147,257700293702,Medium,Falcon Detection Method,Machine Learning,Sensor-based ML,730374722760,explorer.exe,A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.,Company X,22/04/22 08:16,NGAV,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/0b15a7f0531243a8bcfc37775fe12ebd/257700293702?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,730372322936,C:\WINDOWS\Explorer.EXE,5d7cb52e9a35f4af3b3592bbc69ca64d,3002e2f77ede59adb1439b33f55f5da4160e6ecd380255495ec1cea79e75faf4,BGSSTNV,"Detection, standard detection.","Severity: Medium	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Sensor-based ML	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.	AV Hits: 0	Host Name: W-532147	Device Type: Workstation	Process ID: 730374722760	File Name: explorer.exe	Command Line: C:\WINDOWS\Explorer.EXE	SHA256: 3002e2f77ede59adb1439b33f55f5da4160e6ecd380255495ec1cea79e75faf4	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/0b15a7f0531243a8bcfc37775fe12ebd/257700293702?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650611789,1650618989
87a24226f33a42d1a19c24053061654c,ee6d12d81d36481e837cbda3f3d896ea,ACEW1PASIAPP01,38660130404,Medium,Falcon Detection Method,Machine Learning,Sensor-based ML,1062608608500,aws.exe,A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.,Company X,22/04/22 06:36,NGAV,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ee6d12d81d36481e837cbda3f3d896ea/38660130404?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1062524430912,aws  s3 --profile stddev-prds3 cp s3://s3-ew1-asip-p-backup-01/ ./ --recursive,ab3d43b84a9801c9205fb710568998ba,b0ce37ac2e497eeaa7909d8c032d102262b8461bfa7e93e4b37373f058671fc1,ADMS-PALA2824,"Detection, standard detection.","Severity: Medium	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Sensor-based ML	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.	AV Hits: 0	Host Name: ACEW1PASIAPP01	Device Type: Server	Process ID: 1062608608500	File Name: aws.exe	Command Line: aws  s3 --profile stddev-prds3 cp s3://s3-ew1-asip-p-backup-01/ ./ --recursive	SHA256: b0ce37ac2e497eeaa7909d8c032d102262b8461bfa7e93e4b37373f058671fc1	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ee6d12d81d36481e837cbda3f3d896ea/38660130404?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650605783,1650612983
87a24226f33a42d1a19c24053061654c,ac9ef17720a649489d36b60ffe9c599b,W-526116,34413510388,Low,Falcon Detection Method,Machine Learning,Sensor-based ML,812040866079,AIT ReqTemp.exe,This file meets the machine learning-based on-sensor AV protection's low confidence threshold for malicious files.,Company X,22/04/22 06:21,NGAV,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ac9ef17720a649489d36b60ffe9c599b/34413510388?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,682962630799,"""C:\Program Files (x86)\AIT ReqTemp\AIT ReqTemp.exe"" ",78f19e890c35277e88a2364bc11dbbb2,659e6c31fd1cacb16aed3f706008d388b137d705d967bdb84b7f6eaeb1001a65,u526116,"Detection, process would have been blocked if related prevention policy setting was enabled.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Sensor-based ML	Disposition: Detection, process would have been blocked if related prevention policy setting was enabled.	Scenario: NGAV	Description: This file meets the machine learning-based on-sensor AV protection's low confidence threshold for malicious files.	AV Hits: 0	Host Name: W-526116	Device Type: Workstation	Process ID: 812040866079	File Name: AIT ReqTemp.exe	Command Line: ""C:\Program Files (x86)\AIT ReqTemp\AIT ReqTemp.exe"" 	SHA256: 659e6c31fd1cacb16aed3f706008d388b137d705d967bdb84b7f6eaeb1001a65	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ac9ef17720a649489d36b60ffe9c599b/34413510388?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650604863,1650612063
